ticker,manager_count,managers,company,price,avg_portfolio_pct,max_portfolio_pct,total_shares,market_cap,cap_category,sector,avg_gain_loss_pct,total_position_value,market_cap_display
G,2,"Greenhaven Associates, Jensen Investment Management",,50.38,17.35,17.35,0,0,Unknown,Industrials,0.0,0.0,N/A
NE,2,"First Eagle Investment Management, Mohnish Pabrai - Pabrai Investments",,23.7,17.13,17.13,0,0,Unknown,Energy,0.0,0.0,N/A
BKE,2,"Bill Miller - Miller Value Partners, Lee Ainslie - Maverick Capital",,38.32,15.84,15.87,0,0,Unknown,Services,0.0,0.0,N/A
PENG,2,"First Eagle Investment Management, Meridian Contrarian Fund",,17.37,15.77,15.77,0,0,Unknown,Technology,0.0,0.0,N/A
DBRG,2,"Chuck Akre - Akre Capital Management, Meridian Contrarian Fund",,8.82,15.76,15.87,0,0,Unknown,Financials,0.0,0.0,N/A
DT,2,"Polen Capital Management, Torray Funds",,47.16,15.75,15.75,0,0,Unknown,Technology,0.0,0.0,N/A
ASH,2,"Alex Roepers - Atlantic Investment Management, Leon Cooperman",,59.29,15.65,15.65,0,0,Unknown,Materials,0.0,0.0,N/A
BATRK,2,"Third Avenue Management, Warren Buffett - Berkshire Hathaway",,39.99,15.64,16.22,0,0,Unknown,Services,0.0,0.0,N/A
BB,2,"Meridian Contrarian Fund, Prem Watsa - Fairfax Financial Holdings",,3.76,15.54,16.18,0,0,Unknown,Technology,0.0,0.0,N/A
AX,2,"First Eagle Investment Management, FPA Queens Road Small Cap Value Fund",,64.52,15.53,15.53,0,0,Unknown,Financials,0.0,0.0,N/A
NTRS,2,"John Rogers - Ariel Appreciation Fund, Yacktman Asset Management",,98.65,15.13,22.98,0,0,Unknown,Financials,0.0,0.0,N/A
ALC,2,"AKO Capital, William Von Mueffling - Cantillon Capital Management",,94.56,15.11,21.09,0,0,Unknown,Health Care,0.0,0.0,N/A
FOXA,2,"Dodge & Cox, Yacktman Asset Management",,56.6,14.98,29.02,0,0,Unknown,Services,0.0,0.0,N/A
GCI,2,"Bill Miller - Miller Value Partners, Leon Cooperman",,2.89,14.54,14.88,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
FUN,2,"Lee Ainslie - Maverick Capital, Meridian Contrarian Fund",,35.67,14.47,14.47,0,0,Unknown,Services,0.0,0.0,N/A
PRGO,2,"Harry Burn - Sound Shore, Meridian Contrarian Fund",,28.04,14.39,23.1,0,0,Unknown,Health Care,0.0,0.0,N/A
ROIV,2,"David Einhorn - Greenlight Capital, Viking Global Investors",,10.09,14.27,14.57,0,0,Unknown,Health Care,0.0,0.0,N/A
BWA,2,"Charles Bobrinskoy - Ariel Focus Fund, John Rogers - Ariel Appreciation Fund",,28.64,14.26,14.28,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
DIN,2,"Lee Ainslie - Maverick Capital, Robert Olstein - Olstein Capital Management",,23.27,14.18,14.18,0,0,Unknown,Services,0.0,0.0,N/A
REZI,2,"Charles Bobrinskoy - Ariel Focus Fund, John Rogers - Ariel Appreciation Fund",,17.7,14.12,23.11,0,0,Unknown,Industrials,0.0,0.0,N/A
CARR,2,"Dodge & Cox, Thomas Gayner - Markel Group",,63.4,14.04,14.04,0,0,Unknown,Industrials,0.0,0.0,N/A
BROS,2,"Lee Ainslie - Maverick Capital, Polen Capital Management",,61.74,13.7,13.7,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
WSR,2,"First Eagle Investment Management, Third Avenue Management",,14.58,13.69,13.72,0,0,Unknown,Real Estate,0.0,0.0,N/A
GPN,2,"Richard Pzena - Hancock Classic Value, Wallace Weitz - Weitz Large Cap Equity Fund",,97.92,13.53,21.18,0,0,Unknown,Information Technology,0.0,0.0,N/A
OMC,2,"Jensen Investment Management, Robert Olstein - Olstein Capital Management",,82.91,13.53,13.53,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
SHOP,2,"Polen Capital Management, Thomas Gayner - Markel Group",,95.48,13.5,16.41,0,0,Unknown,Technology,0.0,0.0,N/A
GLW,2,"David Tepper - Appaloosa Management, Robert Olstein - Olstein Capital Management",,45.78,13.48,13.81,0,0,Unknown,Information Technology,0.0,0.0,N/A
PBF,2,"First Eagle Investment Management, Third Avenue Management",,19.09,13.41,13.41,0,0,Unknown,Materials,0.0,0.0,N/A
SWK,2,"John Rogers - Ariel Appreciation Fund, Robert Olstein - Olstein Capital Management",,76.88,13.41,13.41,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
DINO,2,"Christopher Bloomstran - Semper Augustus, Mason Hawkins - Longleaf Partners",,32.88,12.45,22.72,0,0,Unknown,Materials,0.0,0.0,N/A
PCG,2,"Daniel Loeb - Third Point, Steven Romick - FPA Crescent Fund",,17.18,12.43,19.5,0,0,Unknown,Utilities,0.0,0.0,N/A
MTG,2,"First Eagle Investment Management, FPA Queens Road Small Cap Value Fund",,24.78,11.86,11.86,0,0,Unknown,Financials,0.0,0.0,N/A
CNC,2,"Bill Nygren - Oakmark Select Fund, David Einhorn - Greenlight Capital",,60.71,11.85,12.04,0,0,Unknown,Health Care,0.0,0.0,N/A
KGC,2,"Christopher Bloomstran - Semper Augustus, First Eagle Investment Management",,12.61,11.8,21.41,0,0,Unknown,Materials,0.0,0.0,N/A
APTV,2,"Alex Roepers - Atlantic Investment Management, Robert Olstein - Olstein Capital Management",,59.5,11.76,11.78,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
GT,2,"First Eagle Investment Management, Lee Ainslie - Maverick Capital",,9.24,11.69,11.69,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
OLN,2,"Christopher Bloomstran - Semper Augustus, Yacktman Asset Management",,24.24,11.56,19.98,0,0,Unknown,Materials,0.0,0.0,N/A
UAL,2,"Lee Ainslie - Maverick Capital, Samantha McLemore - Patient Capital Management",,69.05,11.48,15.43,0,0,Unknown,Services,0.0,0.0,N/A
ERFSF,2,"Ruane Cunniff - Sequoia Fund, Steven Romick - FPA Crescent Fund",,53.25,11.08,11.2,0,0,Unknown,Health Care,0.0,0.0,N/A
ORLA,2,"First Eagle Investment Management, Prem Watsa - Fairfax Financial Holdings",,9.28,11.01,11.85,0,0,Unknown,Materials,0.0,0.0,N/A
NAMS,2,"Lee Ainslie - Maverick Capital, Viking Global Investors",,20.47,10.99,10.99,0,0,Unknown,Health Care,0.0,0.0,N/A
MX,2,"Howard Marks - Oaktree Capital Management, Prem Watsa - Fairfax Financial Holdings",,3.43,10.79,10.79,0,0,Unknown,Technology,0.0,0.0,N/A
AXTA,2,"John Rogers - Ariel Appreciation Fund, Lee Ainslie - Maverick Capital",,33.17,10.77,10.79,0,0,Unknown,Materials,0.0,0.0,N/A
BKD,2,"First Eagle Investment Management, Lee Ainslie - Maverick Capital",,6.26,10.54,10.54,0,0,Unknown,Health Care,0.0,0.0,N/A
SKX,2,"Christopher Davis - Davis Advisors, Viking Global Investors",,56.78,10.36,10.41,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
PCOR,2,"Chase Coleman - Tiger Global Management, Dennis Hong - ShawSpring Partners",,66.02,10.3,20.06,0,0,Unknown,Technology,0.0,0.0,N/A
LYG,2,"First Eagle Investment Management, Lee Ainslie - Maverick Capital",,3.82,10.21,10.21,0,0,Unknown,Financials,0.0,0.0,N/A
UAA,2,"Lee Ainslie - Maverick Capital, Prem Watsa - Fairfax Financial Holdings",,6.24,10.09,10.1,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
UGI,2,"Bill Miller - Miller Value Partners, FPA Queens Road Small Cap Value Fund",,33.07,10.04,10.07,0,0,Unknown,Utilities,0.0,0.0,N/A
MGA,2,"Francis Chou - Chou Associates, Richard Pzena - Hancock Classic Value",,33.99,9.98,10.0,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
HHH,2,"Bill Ackman - Pershing Square Capital Management, John Armitage - Egerton Capital",,74.08,9.88,9.89,0,0,Unknown,Financials,0.0,0.0,N/A
TTAN,2,"Chase Coleman - Tiger Global Management, Lee Ainslie - Maverick Capital",,95.11,9.32,9.32,0,0,Unknown,Technology,0.0,0.0,N/A
ALIT,2,"David Einhorn - Greenlight Capital, Lee Ainslie - Maverick Capital",,5.93,9.27,9.27,0,0,Unknown,Technology,0.0,0.0,N/A
GRBK,2,"David Einhorn - Greenlight Capital, Third Avenue Management",,58.31,9.21,9.26,0,0,Unknown,Financials,0.0,0.0,N/A
SEIC,2,"Kahn Brothers Group, Thomas Gayner - Markel Group",,77.63,9.16,9.17,0,0,Unknown,Financials,0.0,0.0,N/A
LBRDA,2,"Ruane Cunniff - Sequoia Fund, Seth Klarman - Baupost Group",,85.0,8.78,8.87,0,0,Unknown,Technology,0.0,0.0,N/A
GLNG,2,"First Eagle Investment Management, Lee Ainslie - Maverick Capital",,38.0,8.68,8.71,0,0,Unknown,Services,0.0,0.0,N/A
FCX,2,"Howard Marks - Oaktree Capital Management, Lee Ainslie - Maverick Capital",,37.86,8.36,8.58,0,0,Unknown,Materials,0.0,0.0,N/A
RLI,2,"FPA Queens Road Small Cap Value Fund, Thomas Gayner - Markel Group",,80.33,8.3,8.3,0,0,Unknown,Financials,0.0,0.0,N/A
STC,2,"First Eagle Investment Management, Third Avenue Management",,71.41,8.15,8.2,0,0,Unknown,Financials,0.0,0.0,N/A
NATL,2,"Glenn Welling - Engaged Capital, Steven Romick - FPA Crescent Fund",,26.38,8.07,8.07,0,0,Unknown,Technology,0.0,0.0,N/A
MNST,2,"Lee Ainslie - Maverick Capital, Viking Global Investors",,58.52,8.03,8.03,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
VALE,2,"Christopher Davis - Davis Advisors, Howard Marks - Oaktree Capital Management",,9.98,8.02,8.02,0,0,Unknown,Materials,0.0,0.0,N/A
ESTC,2,"Chase Coleman - Tiger Global Management, Lee Ainslie - Maverick Capital",,89.1,7.86,7.86,0,0,Unknown,Technology,0.0,0.0,N/A
FTI,2,"Bill Miller - Miller Value Partners, Lee Ainslie - Maverick Capital",,31.64,7.8,7.9,0,0,Unknown,Energy,0.0,0.0,N/A
AVT,2,"First Eagle Investment Management, Greenhaven Associates",,48.09,7.71,7.71,0,0,Unknown,Information Technology,0.0,0.0,N/A
BP,2,"Kahn Brothers Group, Thomas Russo - Gardner Russo & Quinn",,33.79,7.59,11.65,0,0,Unknown,Materials,0.0,0.0,N/A
HTHT,2,"Howard Marks - Oaktree Capital Management, Robert Vinall - RV Capital GmbH",,37.01,7.56,7.57,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
CMG,2,"Bill Ackman - Pershing Square Capital Management, Viking Global Investors",,50.21,7.49,7.87,0,0,Unknown,Services,0.0,0.0,N/A
EFA,2,"David Katz - Matrix Asset Advisors, Leon Cooperman",,81.74,7.38,7.39,0,0,Unknown,,0.0,0.0,N/A
SNY,2,"Dodge & Cox, First Eagle Investment Management",,55.46,7.3,12.28,0,0,Unknown,Health Care,0.0,0.0,N/A
RYAN,2,"Torray Funds, Viking Global Investors",,73.87,7.05,7.05,0,0,Unknown,Financials,0.0,0.0,N/A
PGNY,2,"Polen Capital Management, Robert Olstein - Olstein Capital Management",,22.33,7.01,7.03,0,0,Unknown,Health Care,0.0,0.0,N/A
LNC,2,"Bill Miller - Miller Value Partners, First Eagle Investment Management",,35.91,6.86,8.55,0,0,Unknown,Financials,0.0,0.0,N/A
SWTX,2,"Lee Ainslie - Maverick Capital, Meridian Contrarian Fund",,44.13,6.41,6.41,0,0,Unknown,Health Care,0.0,0.0,N/A
HLN,2,"First Eagle Investment Management, Kahn Brothers Group",,10.29,5.97,9.22,0,0,Unknown,Health Care,0.0,0.0,N/A
UL,2,"First Eagle Investment Management, Yacktman Asset Management",,59.55,5.76,5.76,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
ROL,2,"Terry Smith - Fundsmith, Thomas Gayner - Markel Group",,54.03,5.72,5.72,0,0,Unknown,Industrials,0.0,0.0,N/A
BXP,2,"Christopher Davis - Davis Advisors, First Eagle Investment Management",,67.19,5.7,5.7,0,0,Unknown,Financials,0.0,0.0,N/A
FOX,2,"Dodge & Cox, Yacktman Asset Management",,52.71,5.65,8.8,0,0,Unknown,Services,0.0,0.0,N/A
TTE,2,"Bill Miller - Miller Value Partners, Tweedy Browne Co. - Tweedy Browne Value Fund",,64.39,5.42,5.55,0,0,Unknown,Energy,0.0,0.0,N/A
CRC,2,"Howard Marks - Oaktree Capital Management, Meridian Contrarian Fund",,43.97,5.39,5.39,0,0,Unknown,Materials,0.0,0.0,N/A
CTO,2,"Bill Miller - Miller Value Partners, Third Avenue Management",,19.31,5.15,5.18,0,0,Unknown,Financials,0.0,0.0,N/A
HCC,2,"Mohnish Pabrai - Pabrai Investments, Third Avenue Management",,47.72,4.98,5.57,0,0,Unknown,Financials,0.0,0.0,N/A
GAP,2,"Dodge & Cox, Lee Ainslie - Maverick Capital",,20.61,4.75,4.75,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
TRU,2,"Thomas Gayner - Markel Group, Viking Global Investors",,82.99,4.74,4.74,0,0,Unknown,Services,0.0,0.0,N/A
FAST,2,"Mairs & Power Growth Fund, William Von Mueffling - Cantillon Capital Management",,38.78,4.73,6.47,0,0,Unknown,Industrials,0.0,0.0,N/A
SWX,2,"Carl Icahn - Icahn Capital Management, Lee Ainslie - Maverick Capital",,71.8,4.65,4.65,0,0,Unknown,Utilities,0.0,0.0,N/A
WY,2,"First Eagle Investment Management, Third Avenue Management",,29.28,4.47,8.67,0,0,Unknown,Materials,0.0,0.0,N/A
MPLX,2,"David Tepper - Appaloosa Management, Glenn Greenberg - Brave Warrior Advisors",,53.52,4.46,4.47,0,0,Unknown,Energy,0.0,0.0,N/A
BHC,2,"Carl Icahn - Icahn Capital Management, Howard Marks - Oaktree Capital Management",,6.47,4.33,5.72,0,0,Unknown,Health Care,0.0,0.0,N/A
IMO,2,"First Eagle Investment Management, Francis Chou - Chou Associates",,72.25,4.31,8.03,0,0,Unknown,Materials,0.0,0.0,N/A
FTNT,2,"Lee Ainslie - Maverick Capital, Terry Smith - Fundsmith",,96.26,4.02,7.94,0,0,Unknown,Technology,0.0,0.0,N/A
TNC,2,"Mairs & Power Growth Fund, Robert Olstein - Olstein Capital Management",,79.75,4.02,4.03,0,0,Unknown,Industrial Goods,0.0,0.0,N/A
WSC,2,"Leon Cooperman, Polen Capital Management",,27.8,3.85,3.85,0,0,Unknown,Industrials,0.0,0.0,N/A
CE,2,"Dodge & Cox, Thomas Gayner - Markel Group",,56.77,3.8,3.8,0,0,Unknown,Materials,0.0,0.0,N/A
ORI,2,"First Eagle Investment Management, Third Avenue Management",,39.22,3.47,3.47,0,0,Unknown,Financials,0.0,0.0,N/A
AR,2,"Kahn Brothers Group, Lee Ainslie - Maverick Capital",,40.43,3.31,3.31,0,0,Unknown,Materials,0.0,0.0,N/A
PB,2,"Robert Olstein - Olstein Capital Management, Third Avenue Management",,71.37,3.18,3.18,0,0,Unknown,Financials,0.0,0.0,N/A
DCI,2,"Jensen Investment Management, Mairs & Power Growth Fund",,67.06,3.09,3.09,0,0,Unknown,Industrials,0.0,0.0,N/A
TECK,2,"Christopher Davis - Davis Advisors, David Einhorn - Greenlight Capital",,36.43,2.92,4.89,0,0,Unknown,Materials,0.0,0.0,N/A
EW,2,"David Rolfe - Wedgewood Partners, Torray Funds",,76.69,2.88,3.86,0,0,Unknown,Health Care,0.0,0.0,N/A
AMH,2,"Christopher Davis - Davis Advisors, Third Avenue Management",,37.81,2.62,2.62,0,0,Unknown,Financials,0.0,0.0,N/A
FITB,2,"Christopher Davis - Davis Advisors, Robert Olstein - Olstein Capital Management",,39.2,2.47,2.47,0,0,Unknown,Financials,0.0,0.0,N/A
KMI,2,"Harry Burn - Sound Shore, Steven Romick - FPA Crescent Fund",,28.53,2.44,2.73,0,0,Unknown,Energy,0.0,0.0,N/A
SIRI,2,"Francis Chou - Chou Associates, Warren Buffett - Berkshire Hathaway",,22.54,2.44,2.8,0,0,Unknown,Services,0.0,0.0,N/A
AM,2,"Glenn Greenberg - Brave Warrior Advisors, Kahn Brothers Group",,18.0,2.16,2.22,0,0,Unknown,Energy,0.0,0.0,N/A
EQR,2,"Christopher Davis - Davis Advisors, First Eagle Investment Management",,71.58,2.05,3.51,0,0,Unknown,Financials,0.0,0.0,N/A
YOU,2,"Christopher Davis - Davis Advisors, Samantha McLemore - Patient Capital Management",,25.91,1.78,1.78,0,0,Unknown,Technology,0.0,0.0,N/A
OUT,2,"First Eagle Investment Management, Thomas Russo - Gardner Russo & Quinn",,16.14,1.7,1.73,0,0,Unknown,Services,0.0,0.0,N/A
BHF,2,"David Einhorn - Greenlight Capital, Lee Ainslie - Maverick Capital",,57.99,1.66,1.78,0,0,Unknown,Financials,0.0,0.0,N/A
SATS,2,"Dodge & Cox, Steven Romick - FPA Crescent Fund",,25.58,1.6,1.6,0,0,Unknown,Technology,0.0,0.0,N/A
FMX,2,"First Eagle Investment Management, Thomas Russo - Gardner Russo & Quinn",,97.58,1.58,3.06,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
AGI,2,"First Eagle Investment Management, Lee Ainslie - Maverick Capital",,26.72,1.52,1.53,0,0,Unknown,Materials,0.0,0.0,N/A
CLVT,2,"Lee Ainslie - Maverick Capital, Seth Klarman - Baupost Group",,3.93,1.52,1.78,0,0,Unknown,Unknown,0.0,0.0,N/A
GRAB,2,"Chase Coleman - Tiger Global Management, Howard Marks - Oaktree Capital Management",,4.53,1.44,2.21,0,0,Unknown,Financials,0.0,0.0,N/A
PTON,2,"David Einhorn - Greenlight Capital, Samantha McLemore - Patient Capital Management",,6.32,1.42,2.06,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
TSCO,2,"David Rolfe - Wedgewood Partners, Jensen Investment Management",,51.42,1.3,2.5,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
IVZ,2,"Nelson Peltz - Trian Fund Management, Robert Olstein - Olstein Capital Management",,15.17,1.25,1.25,0,0,Unknown,Financials,0.0,0.0,N/A
RHHBY,2,"Dodge & Cox, Mairs & Power Growth Fund",,41.15,1.24,1.24,0,0,Unknown,Health Care,0.0,0.0,N/A
OZK,2,"Bruce Berkowitz - Fairholme Capital, Francois Rochon - Giverny Capital",,43.45,1.04,1.83,0,0,Unknown,Financials,0.0,0.0,N/A
SD,2,"Carl Icahn - Icahn Capital Management, Third Avenue Management",,11.42,0.88,0.88,0,0,Unknown,Materials,0.0,0.0,N/A
VICI,2,"Christopher Davis - Davis Advisors, Meridian Contrarian Fund",,32.62,0.58,0.58,0,0,Unknown,Financials,0.0,0.0,N/A
EQC-OLD,2,"FPA Queens Road Small Cap Value Fund, Third Avenue Management",,1.61,0.31,0.62,0,0,Unknown,Financials,0.0,0.0,N/A
LWAY,2,"Kahn Brothers Group, Prem Watsa - Fairfax Financial Holdings",,24.42,0.27,0.29,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
BIL,2,"First Eagle Investment Management, Polen Capital Management",,91.72,0.08,0.1,0,0,Unknown,Unknown,0.0,0.0,N/A
003550.KS,2,"Steven Romick - FPA Crescent Fund, Tweedy Browne Co. - Tweedy Browne Value Fund",,44.1,0.0,0.0,0,0,Unknown,Technology,0.0,0.0,N/A
SVV,1,Tom Bancroft - Makaira Partners,,6.9,52.46,52.46,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
SHYF,1,Robert Olstein - Olstein Capital Management,,8.09,47.59,47.59,0,0,Unknown,Industrials,0.0,0.0,N/A
CTLP,1,David Abrams - Abrams Capital Management,,7.87,39.77,39.77,0,0,Unknown,Technology,0.0,0.0,N/A
HP,1,Prem Watsa - Fairfax Financial Holdings,,26.11,37.38,37.38,0,0,Unknown,Energy,0.0,0.0,N/A
DCGO,1,David Katz - Matrix Asset Advisors,,2.64,35.98,35.98,0,0,Unknown,Health Care,0.0,0.0,N/A
JELD,1,Bill Miller - Miller Value Partners,,5.97,34.51,34.51,0,0,Unknown,Industrials,0.0,0.0,N/A
MOS,1,Charles Bobrinskoy - Ariel Focus Fund,,27.0,32.78,32.78,0,0,Unknown,Materials,0.0,0.0,N/A
X-OLD,1,Daniel Loeb - Third Point,,42.26,30.03,30.03,0,0,Unknown,Materials,0.0,0.0,N/A
COHR,1,Dodge & Cox,,64.94,26.66,26.66,0,0,Unknown,Technology,0.0,0.0,N/A
EMBC,1,Yacktman Asset Management,,12.75,22.98,22.98,0,0,Unknown,Health Care,0.0,0.0,N/A
ZIMV,1,Charles Bobrinskoy - Ariel Focus Fund,,10.8,20.19,20.19,0,0,Unknown,Health Care,0.0,0.0,N/A
TAC,1,Howard Marks - Oaktree Capital Management,,9.33,17.9,17.9,0,0,Unknown,Utilities,0.0,0.0,N/A
ARMK,1,John Armitage - Egerton Capital,,34.52,17.12,17.12,0,0,Unknown,Services,0.0,0.0,N/A
ZUMZ,1,Lee Ainslie - Maverick Capital,,14.89,14.44,14.44,0,0,Unknown,Services,0.0,0.0,N/A
KOS,1,Samantha McLemore - Patient Capital Management,,2.28,13.6,13.6,0,0,Unknown,Materials,0.0,0.0,N/A
FOSL,1,Bill Miller - Miller Value Partners,,1.15,13.04,13.04,0,0,Unknown,Consumer Discretionary,0.0,0.0,N/A
PINS,1,Daniel Loeb - Third Point,,31.0,11.74,11.74,0,0,Unknown,Technology,0.0,0.0,N/A
DENN,1,Robert Olstein - Olstein Capital Management,,3.67,11.72,11.72,0,0,Unknown,Services,0.0,0.0,N/A
TRMB,1,Meridian Contrarian Fund,,65.65,10.75,10.75,0,0,Unknown,Information Technology,0.0,0.0,N/A
OVV,1,Christopher Bloomstran - Semper Augustus,,42.82,10.67,10.67,0,0,Unknown,Materials,0.0,0.0,N/A
PTLO,1,Glenn Welling - Engaged Capital,,11.89,10.39,10.39,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
SN,1,Daniel Loeb - Third Point,,83.41,10.3,10.3,0,0,Unknown,Consumer Cyclical,0.0,0.0,N/A
BCC,1,Bill Miller - Miller Value Partners,,98.1,9.27,9.27,0,0,Unknown,Industrial Goods,0.0,0.0,N/A
TRNO,1,Christopher Davis - Davis Advisors,,63.22,7.96,7.96,0,0,Unknown,Real Estate,0.0,0.0,N/A
SMHI,1,Christopher Bloomstran - Semper Augustus,,5.06,3.95,3.95,0,0,Unknown,Energy,0.0,0.0,N/A
KLIC,1,Robert Olstein - Olstein Capital Management,,32.98,2.46,2.46,0,0,Unknown,Information Technology,0.0,0.0,N/A
MNRO,1,Lee Ainslie - Maverick Capital,,14.47,1.87,1.87,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
KNX,1,Meridian Contrarian Fund,,43.49,1.26,1.26,0,0,Unknown,Industrials,0.0,0.0,N/A
WMB,1,Dodge & Cox,,59.76,0.84,0.84,0,0,Unknown,Energy,0.0,0.0,N/A
WBS,1,Kahn Brothers Group,,51.56,0.74,0.74,0,0,Unknown,Financials,0.0,0.0,N/A
D,1,Dodge & Cox,,56.07,0.45,0.45,0,0,Unknown,Utilities,0.0,0.0,N/A
ST,1,Robert Olstein - Olstein Capital Management,,24.27,0.43,0.43,0,0,Unknown,Consumer Goods,0.0,0.0,N/A
